transaction_id,amount,transaction_type,timestamp,date,description,from_account_id,to_account_id,suspicious_pattern
TXN0000000801,4935.94,deposit,1764334330,2025-11-28,ATM withdrawal,ACC00000006,ACC00000122,
TXN0000000802,2762.46,withdrawal,1763122875,2025-11-14,Check deposit,ACC00000026,ACC00000054,
TXN0000000803,40421.73,withdrawal,1763491868,2025-11-18,ACH transfer,ACC00000112,ACC00000052,
TXN0000000804,48107.35,deposit,1768391579,2026-01-14,Debit card purchase,ACC00000077,ACC00000104,
TXN0000000805,42.96,deposit,1764527914,2025-11-30,Online payment,ACC00000087,ACC00000070,
TXN0000000806,404.02,withdrawal,1765048889,2025-12-06,Debit card purchase,ACC00000078,ACC00000131,
TXN0000000807,44640.35,deposit,1767296288,2026-01-01,Debit card purchase,ACC00000132,ACC00000117,
TXN0000000808,4207.59,transfer,1769114560,2026-01-22,Debit card purchase,ACC00000128,ACC00000055,
TXN0000000809,265.91,withdrawal,1767631448,2026-01-05,ATM withdrawal,ACC00000112,ACC00000016,
TXN0000000810,4600.12,withdrawal,1763902866,2025-11-23,Online payment,ACC00000106,ACC00000082,
TXN0000000811,346.56,deposit,1763319520,2025-11-16,Check deposit,ACC00000042,ACC00000067,
TXN0000000812,284.31,withdrawal,1763397860,2025-11-17,Wire transfer,ACC00000119,ACC00000126,
TXN0000000813,29781.78,transfer,1768456385,2026-01-15,ATM withdrawal,ACC00000008,ACC00000068,
TXN0000000814,431.2,withdrawal,1768830052,2026-01-19,Check deposit,ACC00000006,ACC00000016,
TXN0000000815,472.15,transfer,1766267070,2025-12-20,ACH transfer,ACC00000024,ACC00000103,
TXN0000000816,133.39,withdrawal,1767839514,2026-01-08,Check deposit,ACC00000134,ACC00000136,
TXN0000000817,468.4,withdrawal,1769369306,2026-01-25,ATM withdrawal,ACC00000100,ACC00000061,
TXN0000000818,2186.17,withdrawal,1766070895,2025-12-18,Online payment,ACC00000066,ACC00000015,
TXN0000000819,21334.91,withdrawal,1764686722,2025-12-02,ACH transfer,ACC00000064,ACC00000073,
TXN0000000820,15785.41,transfer,1764818533,2025-12-04,Online payment,ACC00000009,ACC00000015,
TXN0000000821,272.11,withdrawal,1768901701,2026-01-20,Check deposit,ACC00000093,ACC00000032,
TXN0000000822,468.8,transfer,1768949148,2026-01-20,Check deposit,ACC00000078,ACC00000024,
TXN0000000823,860.43,withdrawal,1765490387,2025-12-11,Check deposit,ACC00000105,ACC00000009,
TXN0000000824,3643.17,transfer,1765099871,2025-12-07,Debit card purchase,ACC00000109,ACC00000026,
TXN0000000825,350.65,transfer,1766727277,2025-12-26,Wire transfer,ACC00000084,ACC00000118,
TXN0000000826,108.04,transfer,1763054409,2025-11-13,Online payment,ACC00000001,ACC00000104,
TXN0000000827,26526.45,deposit,1762865354,2025-11-11,Online payment,ACC00000034,ACC00000107,
TXN0000000828,2365.23,transfer,1769173613,2026-01-23,Wire transfer,ACC00000084,ACC00000073,
TXN0000000829,462.33,deposit,1769401997,2026-01-26,Check deposit,ACC00000006,ACC00000007,
TXN0000000830,206.51,deposit,1769276845,2026-01-24,Debit card purchase,ACC00000044,ACC00000013,
TXN0000000831,2458.21,withdrawal,1768259935,2026-01-13,ACH transfer,ACC00000031,ACC00000004,
TXN0000000832,4378.72,withdrawal,1767631522,2026-01-05,Wire transfer,ACC00000058,ACC00000053,
TXN0000000833,17733.53,deposit,1763299669,2025-11-16,ATM withdrawal,ACC00000111,ACC00000053,
TXN0000000834,152.19,transfer,1764701485,2025-12-02,Online payment,ACC00000038,ACC00000008,
TXN0000000835,19546.07,deposit,1764918567,2025-12-05,Online payment,ACC00000118,ACC00000022,
TXN0000000836,370.69,deposit,1762232409,2025-11-04,ATM withdrawal,ACC00000099,ACC00000110,
TXN0000000837,2770.44,deposit,1767046915,2025-12-29,Debit card purchase,ACC00000091,ACC00000012,
TXN0000000838,2766.86,withdrawal,1762852988,2025-11-11,Online payment,ACC00000011,ACC00000047,
TXN0000000839,79.48,withdrawal,1765709043,2025-12-14,Online payment,ACC00000136,ACC00000111,
TXN0000000840,4446.21,withdrawal,1765847161,2025-12-16,Wire transfer,ACC00000093,ACC00000112,
TXN0000000841,43386.51,withdrawal,1766777789,2025-12-26,ACH transfer,ACC00000081,ACC00000127,
TXN0000000842,36.74,withdrawal,1767316749,2026-01-02,ACH transfer,ACC00000049,ACC00000039,
TXN0000000843,4949.68,transfer,1765660660,2025-12-13,Wire transfer,ACC00000127,ACC00000011,
TXN0000000844,55.85,withdrawal,1767658689,2026-01-06,Debit card purchase,ACC00000032,ACC00000091,
TXN0000000845,267.75,withdrawal,1763741302,2025-11-21,Online payment,ACC00000055,ACC00000002,
TXN0000000846,3565.91,deposit,1764731971,2025-12-03,Check deposit,ACC00000025,ACC00000086,
TXN0000000847,4238.15,withdrawal,1766713283,2025-12-26,Debit card purchase,ACC00000040,ACC00000008,
TXN0000000848,3452.78,transfer,1769194307,2026-01-23,Debit card purchase,ACC00000002,ACC00000086,
TXN0000000849,433.01,transfer,1767610970,2026-01-05,Debit card purchase,ACC00000034,ACC00000056,
TXN0000000850,1301.05,deposit,1762520710,2025-11-07,Wire transfer,ACC00000098,ACC00000024,
TXN0000000851,149.62,withdrawal,1764148680,2025-11-26,Online payment,ACC00000100,ACC00000105,
TXN0000000852,185.93,withdrawal,1765634490,2025-12-13,ATM withdrawal,ACC00000080,ACC00000034,
TXN0000000853,54.21,withdrawal,1765202789,2025-12-08,ACH transfer,ACC00000069,ACC00000110,
TXN0000000854,15090.36,withdrawal,1767376411,2026-01-02,Debit card purchase,ACC00000011,ACC00000133,
TXN0000000855,2468.1,deposit,1764163039,2025-11-26,Online payment,ACC00000135,ACC00000022,
TXN0000000856,266.32,transfer,1768960122,2026-01-21,ACH transfer,ACC00000077,ACC00000064,
TXN0000000857,2590.95,transfer,1764591220,2025-12-01,ACH transfer,ACC00000131,ACC00000109,
TXN0000000858,65.83,deposit,1768381648,2026-01-14,ACH transfer,ACC00000129,ACC00000005,
TXN0000000859,3758.43,withdrawal,1766677931,2025-12-25,Check deposit,ACC00000107,ACC00000077,
TXN0000000860,32182.38,transfer,1762654009,2025-11-09,ACH transfer,ACC00000048,ACC00000056,
TXN0000000861,26470.39,transfer,1764977174,2025-12-06,Online payment,ACC00000002,ACC00000103,
TXN0000000862,21232.8,transfer,1769316571,2026-01-25,ATM withdrawal,ACC00000125,ACC00000078,
TXN0000000863,71.29,deposit,1767239530,2026-01-01,ACH transfer,ACC00000078,ACC00000023,
TXN0000000864,24610.48,transfer,1768500462,2026-01-15,Wire transfer,ACC00000054,ACC00000125,
TXN0000000865,387.16,deposit,1763118818,2025-11-14,Online payment,ACC00000023,ACC00000079,
TXN0000000866,241.03,withdrawal,1764119790,2025-11-26,ACH transfer,ACC00000114,ACC00000126,
TXN0000000867,4314.33,transfer,1768426021,2026-01-14,Debit card purchase,ACC00000086,ACC00000003,
TXN0000000868,31596.77,withdrawal,1769099926,2026-01-22,Wire transfer,ACC00000075,ACC00000010,
TXN0000000869,3093.82,withdrawal,1768770195,2026-01-18,ATM withdrawal,ACC00000016,ACC00000137,
TXN0000000870,3407.81,withdrawal,1761988976,2025-11-01,Online payment,ACC00000030,ACC00000128,
TXN0000000871,14886.61,transfer,1764464435,2025-11-30,Online payment,ACC00000050,ACC00000122,
TXN0000000872,3753.48,transfer,1768305217,2026-01-13,Online payment,ACC00000120,ACC00000034,
TXN0000000873,4300.39,deposit,1767198046,2025-12-31,Online payment,ACC00000093,ACC00000122,
TXN0000000874,1203.41,withdrawal,1769160375,2026-01-23,Check deposit,ACC00000124,ACC00000034,
TXN0000000875,4996.68,deposit,1764603555,2025-12-01,Wire transfer,ACC00000061,ACC00000054,
TXN0000000876,405.34,deposit,1762765652,2025-11-10,ATM withdrawal,ACC00000129,ACC00000009,
TXN0000000877,39654.27,deposit,1763907193,2025-11-23,Online payment,ACC00000067,ACC00000089,
TXN0000000878,4669.84,deposit,1769312725,2026-01-25,ACH transfer,ACC00000132,ACC00000027,
TXN0000000879,258.58,deposit,1768911007,2026-01-20,Online payment,ACC00000027,ACC00000011,
TXN0000000880,383.36,withdrawal,1766858976,2025-12-27,Wire transfer,ACC00000075,ACC00000115,
TXN0000000881,225.16,withdrawal,1768318690,2026-01-13,Check deposit,ACC00000032,ACC00000053,
TXN0000000882,1697.07,transfer,1764631545,2025-12-02,Wire transfer,ACC00000074,ACC00000131,
TXN0000000883,1526.82,withdrawal,1768965705,2026-01-21,Debit card purchase,ACC00000039,ACC00000137,
TXN0000000884,37293.16,deposit,1769164948,2026-01-23,Check deposit,ACC00000093,ACC00000008,
TXN0000000885,491.15,transfer,1766960711,2025-12-28,Wire transfer,ACC00000081,ACC00000104,
TXN0000000886,44860.23,withdrawal,1766132056,2025-12-19,Online payment,ACC00000015,ACC00000135,
TXN0000000887,13.87,withdrawal,1767272676,2026-01-01,Online payment,ACC00000081,ACC00000090,
TXN0000000888,4494.54,withdrawal,1767856694,2026-01-08,ACH transfer,ACC00000053,ACC00000115,
TXN0000000889,44594.4,withdrawal,1769540382,2026-01-27,Wire transfer,ACC00000010,ACC00000087,
TXN0000000890,280.38,transfer,1762009309,2025-11-01,Debit card purchase,ACC00000024,ACC00000132,
TXN0000000891,24023.56,deposit,1762685978,2025-11-09,Check deposit,ACC00000067,ACC00000062,
TXN0000000892,183.69,transfer,1765316559,2025-12-09,Online payment,ACC00000067,ACC00000131,
TXN0000000893,38559.11,transfer,1766225265,2025-12-20,Online payment,ACC00000002,ACC00000118,
TXN0000000894,40315.52,deposit,1766281008,2025-12-21,Online payment,ACC00000137,ACC00000060,
TXN0000000895,371.38,withdrawal,1768225606,2026-01-12,ATM withdrawal,ACC00000097,ACC00000135,
TXN0000000896,358.7,deposit,1765131101,2025-12-07,ATM withdrawal,ACC00000026,ACC00000039,
TXN0000000897,23123.92,withdrawal,1765862498,2025-12-16,Check deposit,ACC00000055,ACC00000116,
TXN0000000898,47651.9,deposit,1769395348,2026-01-26,Wire transfer,ACC00000128,ACC00000109,
TXN0000000899,48561.43,deposit,1768539982,2026-01-16,Online payment,ACC00000130,ACC00000033,
TXN0000000900,3859.23,deposit,1768994300,2026-01-21,Debit card purchase,ACC00000055,ACC00000118,
TXN0000000901,69.22,withdrawal,1762742745,2025-11-10,Check deposit,ACC00000105,ACC00000029,
TXN0000000902,11396.29,withdrawal,1765106764,2025-12-07,Check deposit,ACC00000078,ACC00000076,
TXN0000000903,2699.57,deposit,1762352563,2025-11-05,ATM withdrawal,ACC00000056,ACC00000047,
TXN0000000904,4551.29,transfer,1768315942,2026-01-13,Wire transfer,ACC00000124,ACC00000080,
TXN0000000905,321.87,withdrawal,1768563884,2026-01-16,ACH transfer,ACC00000036,ACC00000131,
TXN0000000906,29344.75,transfer,1768748157,2026-01-18,Check deposit,ACC00000105,ACC00000100,
TXN0000000907,40827.15,transfer,1764228784,2025-11-27,ACH transfer,ACC00000023,ACC00000044,
TXN0000000908,39092.68,withdrawal,1765884339,2025-12-16,Debit card purchase,ACC00000022,ACC00000051,
TXN0000000909,2893.37,deposit,1767945004,2026-01-09,Online payment,ACC00000005,ACC00000032,
TXN0000000910,405.39,deposit,1765648876,2025-12-13,Check deposit,ACC00000114,ACC00000022,
TXN0000000911,4368.42,deposit,1762534993,2025-11-07,Debit card purchase,ACC00000112,ACC00000047,
TXN0000000912,1650.0,transfer,1769231214,2026-01-24,Wire transfer,ACC00000044,ACC00000075,
TXN0000000913,98.91,withdrawal,1764315824,2025-11-28,Check deposit,ACC00000016,ACC00000085,
TXN0000000914,471.37,transfer,1767675773,2026-01-06,Wire transfer,ACC00000067,ACC00000098,
TXN0000000915,378.67,transfer,1764302566,2025-11-28,ATM withdrawal,ACC00000127,ACC00000132,
TXN0000000916,24.16,transfer,1763920168,2025-11-23,Online payment,ACC00000017,ACC00000125,
TXN0000000917,10650.71,deposit,1764990038,2025-12-06,Online payment,ACC00000026,ACC00000065,
TXN0000000918,393.61,transfer,1767908197,2026-01-08,ATM withdrawal,ACC00000129,ACC00000053,
TXN0000000919,2590.93,deposit,1766905367,2025-12-28,ACH transfer,ACC00000116,ACC00000011,
TXN0000000920,1629.0,deposit,1768377985,2026-01-14,Debit card purchase,ACC00000016,ACC00000125,
TXN0000000921,3826.32,transfer,1762524806,2025-11-07,ACH transfer,ACC00000131,ACC00000073,
TXN0000000922,1448.83,withdrawal,1768700634,2026-01-18,Online payment,ACC00000036,ACC00000073,
TXN0000000923,143.78,transfer,1765402581,2025-12-10,Check deposit,ACC00000067,ACC00000117,
TXN0000000924,326.76,withdrawal,1767058146,2025-12-30,Debit card purchase,ACC00000005,ACC00000036,
TXN0000000925,273.68,transfer,1766015719,2025-12-18,ATM withdrawal,ACC00000126,ACC00000101,
TXN0000000926,2193.69,transfer,1763204985,2025-11-15,ACH transfer,ACC00000032,ACC00000092,
TXN0000000927,5421.35,withdrawal,1761981004,2025-11-01,Online payment,ACC00000032,ACC00000120,
TXN0000000928,18643.03,withdrawal,1763546826,2025-11-19,Check deposit,ACC00000092,ACC00000050,
TXN0000000929,251.49,transfer,1763351952,2025-11-17,ATM withdrawal,ACC00000010,ACC00000073,
TXN0000000930,29830.33,transfer,1767572206,2026-01-05,Online payment,ACC00000029,ACC00000073,
TXN0000000931,10734.39,transfer,1768479386,2026-01-15,Online payment,ACC00000045,ACC00000017,
TXN0000000932,48641.48,withdrawal,1765971335,2025-12-17,Online payment,ACC00000071,ACC00000050,
TXN0000000933,469.57,withdrawal,1768466795,2026-01-15,ATM withdrawal,ACC00000117,ACC00000001,
TXN0000000934,27300.86,transfer,1767729334,2026-01-06,Wire transfer,ACC00000105,ACC00000071,
TXN0000000935,2895.85,deposit,1763340454,2025-11-17,Debit card purchase,ACC00000013,ACC00000073,
TXN0000000936,489.27,withdrawal,1763358096,2025-11-17,Check deposit,ACC00000007,ACC00000059,
TXN0000000937,6081.06,withdrawal,1769098214,2026-01-22,Wire transfer,ACC00000017,ACC00000026,
TXN0000000938,2033.61,deposit,1765868175,2025-12-16,ACH transfer,ACC00000028,ACC00000123,
TXN0000000939,316.42,withdrawal,1768955552,2026-01-21,Check deposit,ACC00000113,ACC00000025,
TXN0000000940,7465.5,deposit,1766696398,2025-12-25,ACH transfer,ACC00000017,ACC00000034,
TXN0000000941,2216.55,transfer,1763639860,2025-11-20,Online payment,ACC00000015,ACC00000014,
TXN0000000942,44597.22,transfer,1762614719,2025-11-08,Online payment,ACC00000003,ACC00000118,
TXN0000000943,263.43,deposit,1766455263,2025-12-23,Debit card purchase,ACC00000007,ACC00000118,
TXN0000000944,23945.32,deposit,1766654918,2025-12-25,Wire transfer,ACC00000050,ACC00000033,
TXN0000000945,24613.17,withdrawal,1767693191,2026-01-06,Debit card purchase,ACC00000036,ACC00000012,
TXN0000000946,240.07,transfer,1765852666,2025-12-16,Online payment,ACC00000038,ACC00000039,
TXN0000000947,126.32,deposit,1765109129,2025-12-07,Wire transfer,ACC00000038,ACC00000015,
TXN0000000948,3505.37,withdrawal,1766490933,2025-12-23,Debit card purchase,ACC00000052,ACC00000018,
TXN0000000949,215.16,deposit,1765683538,2025-12-14,Online payment,ACC00000086,ACC00000077,
TXN0000000950,1459.12,withdrawal,1768104523,2026-01-11,Wire transfer,ACC00000058,ACC00000060,
TXN0000000951,530.26,deposit,1762060598,2025-11-02,Wire transfer,ACC00000103,ACC00000048,
TXN0000000952,105.26,deposit,1769411186,2026-01-26,Wire transfer,ACC00000075,ACC00000114,
TXN0000000953,12842.8,deposit,1763739800,2025-11-21,ACH transfer,ACC00000073,ACC00000045,
TXN0000000954,594.47,deposit,1766919444,2025-12-28,Check deposit,ACC00000046,ACC00000069,
TXN0000000955,233.54,transfer,1769145655,2026-01-23,ATM withdrawal,ACC00000054,ACC00000080,
TXN0000000956,80.77,transfer,1765968327,2025-12-17,Check deposit,ACC00000017,ACC00000032,
TXN0000000957,7078.78,transfer,1766394227,2025-12-22,Check deposit,ACC00000082,ACC00000111,
TXN0000000958,131.11,transfer,1768448466,2026-01-15,ATM withdrawal,ACC00000039,ACC00000085,
TXN0000000959,394.49,transfer,1765782162,2025-12-15,Debit card purchase,ACC00000054,ACC00000021,
TXN0000000960,37061.91,transfer,1767227689,2026-01-01,ATM withdrawal,ACC00000096,ACC00000129,
TXN0000000961,40578.1,deposit,1762111818,2025-11-02,Wire transfer,ACC00000122,ACC00000069,
TXN0000000962,44991.9,withdrawal,1763049641,2025-11-13,Check deposit,ACC00000116,ACC00000061,
TXN0000000963,378.3,withdrawal,1766368072,2025-12-22,Debit card purchase,ACC00000022,ACC00000036,
TXN0000000964,2446.28,withdrawal,1764292332,2025-11-28,ACH transfer,ACC00000087,ACC00000111,
TXN0000000965,124.56,transfer,1764117352,2025-11-26,Debit card purchase,ACC00000046,ACC00000115,
TXN0000000966,464.04,withdrawal,1766073080,2025-12-18,Wire transfer,ACC00000021,ACC00000072,
TXN0000000967,4170.04,transfer,1763309617,2025-11-16,Wire transfer,ACC00000085,ACC00000065,
TXN0000000968,1768.3,transfer,1769181839,2026-01-23,Online payment,ACC00000067,ACC00000003,
TXN0000000969,4951.74,transfer,1763596832,2025-11-20,Online payment,ACC00000004,ACC00000122,
TXN0000000970,3141.52,withdrawal,1767445422,2026-01-03,Check deposit,ACC00000054,ACC00000123,
TXN0000000971,2429.57,withdrawal,1763456912,2025-11-18,Debit card purchase,ACC00000022,ACC00000082,
TXN0000000972,18750.74,transfer,1761902462,2025-10-31,Check deposit,ACC00000008,ACC00000097,
TXN0000000973,23151.59,withdrawal,1766007590,2025-12-17,Debit card purchase,ACC00000087,ACC00000058,
TXN0000000974,1191.61,transfer,1766245434,2025-12-20,Debit card purchase,ACC00000006,ACC00000010,
TXN0000000975,110.06,withdrawal,1765519052,2025-12-12,Debit card purchase,ACC00000101,ACC00000098,
TXN0000000976,55.69,transfer,1768253850,2026-01-12,ATM withdrawal,ACC00000116,ACC00000078,
TXN0000000977,107.51,transfer,1763639296,2025-11-20,Debit card purchase,ACC00000007,ACC00000049,
TXN0000000978,2833.39,deposit,1764868416,2025-12-04,Wire transfer,ACC00000018,ACC00000118,
TXN0000000979,374.14,deposit,1762837535,2025-11-11,Check deposit,ACC00000108,ACC00000124,
TXN0000000980,87.8,transfer,1765734427,2025-12-14,ATM withdrawal,ACC00000111,ACC00000123,
TXN0000000981,1142.11,deposit,1766530484,2025-12-23,Debit card purchase,ACC00000071,ACC00000052,
TXN0000000982,3092.6,withdrawal,1766852804,2025-12-27,Check deposit,ACC00000085,ACC00000127,
TXN0000000983,310.38,transfer,1763223581,2025-11-15,Online payment,ACC00000077,ACC00000102,
TXN0000000984,198.49,deposit,1764887437,2025-12-04,Wire transfer,ACC00000111,ACC00000119,
TXN0000000985,442.45,transfer,1767255172,2026-01-01,Wire transfer,ACC00000041,ACC00000072,
TXN0000000986,496.27,transfer,1767701147,2026-01-06,Check deposit,ACC00000127,ACC00000106,
TXN0000000987,90.77,transfer,1762396350,2025-11-06,Online payment,ACC00000105,ACC00000117,
TXN0000000988,178.39,deposit,1761910675,2025-10-31,Online payment,ACC00000119,ACC00000098,
TXN0000000989,338.44,deposit,1766091762,2025-12-18,Online payment,ACC00000035,ACC00000085,
TXN0000000990,240.69,deposit,1766547124,2025-12-24,Check deposit,ACC00000113,ACC00000036,
TXN0000000991,3521.26,withdrawal,1763020770,2025-11-13,Wire transfer,ACC00000032,ACC00000102,
TXN0000000992,447.42,transfer,1768331814,2026-01-13,Online payment,ACC00000056,ACC00000009,
TXN0000000993,348.27,deposit,1767833439,2026-01-08,Wire transfer,ACC00000027,ACC00000101,
TXN0000000994,107.99,deposit,1764448600,2025-11-29,Online payment,ACC00000096,ACC00000062,
TXN0000000995,42592.33,deposit,1763132639,2025-11-14,ACH transfer,ACC00000017,ACC00000058,
TXN0000000996,62.77,transfer,1766684641,2025-12-25,ATM withdrawal,ACC00000107,ACC00000133,
TXN0000000997,123.88,withdrawal,1764954218,2025-12-05,ACH transfer,ACC00000110,ACC00000031,
TXN0000000998,41678.82,deposit,1766678701,2025-12-25,ACH transfer,ACC00000100,ACC00000055,
TXN0000000999,157.75,transfer,1767367823,2026-01-02,Wire transfer,ACC00000056,ACC00000107,
TXN0000001000,36334.19,transfer,1769016509,2026-01-21,Wire transfer,ACC00000065,ACC00000025,
TXN0000001001,19308.51,withdrawal,1765576227,2025-12-12,ACH transfer,ACC00000086,ACC00000045,
TXN0000001002,27653.9,deposit,1769512831,2026-01-27,ACH transfer,ACC00000115,ACC00000098,
TXN0000001003,125.83,withdrawal,1762293143,2025-11-04,ATM withdrawal,ACC00000032,ACC00000081,
TXN0000001004,6705.8,withdrawal,1766477814,2025-12-23,Online payment,ACC00000076,ACC00000052,
TXN0000001005,39222.22,withdrawal,1767984061,2026-01-09,Online payment,ACC00000085,ACC00000035,
TXN0000001006,122.21,transfer,1766020870,2025-12-18,Wire transfer,ACC00000074,ACC00000007,
TXN0000001007,265.52,deposit,1768591265,2026-01-16,Wire transfer,ACC00000057,ACC00000099,
TXN0000001008,12815.41,deposit,1768290755,2026-01-13,Wire transfer,ACC00000014,ACC00000038,
TXN0000001009,218.86,deposit,1763731718,2025-11-21,Debit card purchase,ACC00000130,ACC00000021,
TXN0000001010,2517.22,withdrawal,1768533402,2026-01-16,ACH transfer,ACC00000064,ACC00000079,
TXN0000001011,24021.38,deposit,1767541982,2026-01-04,ATM withdrawal,ACC00000093,ACC00000103,
TXN0000001012,874.55,deposit,1766455327,2025-12-23,Debit card purchase,ACC00000006,ACC00000099,
TXN0000001013,17745.16,deposit,1766539635,2025-12-24,Check deposit,ACC00000045,ACC00000067,
TXN0000001014,5188.12,withdrawal,1767506528,2026-01-04,ATM withdrawal,ACC00000035,ACC00000122,
TXN0000001015,4867.22,transfer,1764220718,2025-11-27,ACH transfer,ACC00000104,ACC00000108,
TXN0000001016,496.31,withdrawal,1763337500,2025-11-17,Check deposit,ACC00000105,ACC00000010,
TXN0000001017,357.47,withdrawal,1766888629,2025-12-28,Online payment,ACC00000090,ACC00000132,
TXN0000001018,21263.64,transfer,1767087067,2025-12-30,Online payment,ACC00000064,ACC00000063,
TXN0000001019,306.66,transfer,1766509495,2025-12-23,Wire transfer,ACC00000038,ACC00000068,
TXN0000001020,3399.79,deposit,1767317580,2026-01-02,Debit card purchase,ACC00000004,ACC00000031,
TXN0000001021,36132.66,transfer,1769351888,2026-01-25,ATM withdrawal,ACC00000049,ACC00000110,
TXN0000001022,378.71,withdrawal,1766774119,2025-12-26,Wire transfer,ACC00000079,ACC00000107,
TXN0000001023,465.71,deposit,1768175425,2026-01-12,ACH transfer,ACC00000069,ACC00000054,
TXN0000001024,267.23,deposit,1763198878,2025-11-15,Online payment,ACC00000018,ACC00000108,
TXN0000001025,9960.72,deposit,1768159726,2026-01-11,Wire transfer,ACC00000035,ACC00000052,
TXN0000001026,1363.48,transfer,1765254301,2025-12-09,ACH transfer,ACC00000016,ACC00000048,
TXN0000001027,2199.78,deposit,1762057869,2025-11-02,ATM withdrawal,ACC00000043,ACC00000021,
TXN0000001028,47984.62,deposit,1766356277,2025-12-21,ACH transfer,ACC00000125,ACC00000026,
TXN0000001029,2190.5,withdrawal,1769075412,2026-01-22,Check deposit,ACC00000055,ACC00000135,
TXN0000001030,191.68,transfer,1769144328,2026-01-23,ATM withdrawal,ACC00000110,ACC00000087,
TXN0000001031,487.9,transfer,1765380186,2025-12-10,ATM withdrawal,ACC00000097,ACC00000015,
TXN0000001032,17576.04,deposit,1767670377,2026-01-06,Check deposit,ACC00000036,ACC00000007,
TXN0000001033,5140.81,withdrawal,1769273068,2026-01-24,ACH transfer,ACC00000116,ACC00000123,
TXN0000001034,485.1,withdrawal,1766545371,2025-12-24,Online payment,ACC00000093,ACC00000012,
TXN0000001035,46888.0,deposit,1768491991,2026-01-15,Online payment,ACC00000021,ACC00000091,
TXN0000001036,44143.64,transfer,1767930268,2026-01-09,Debit card purchase,ACC00000099,ACC00000076,
TXN0000001037,42455.93,withdrawal,1769503801,2026-01-27,Wire transfer,ACC00000009,ACC00000034,
TXN0000001038,246.26,transfer,1767684473,2026-01-06,Online payment,ACC00000115,ACC00000030,
TXN0000001039,3720.94,withdrawal,1768846176,2026-01-19,Wire transfer,ACC00000023,ACC00000029,
TXN0000001040,34946.44,withdrawal,1766753652,2025-12-26,ACH transfer,ACC00000066,ACC00000123,
TXN0000001041,32030.57,transfer,1764496105,2025-11-30,Online payment,ACC00000086,ACC00000058,
TXN0000001042,406.14,withdrawal,1762693292,2025-11-09,Online payment,ACC00000098,ACC00000113,
TXN0000001043,1073.38,deposit,1766313287,2025-12-21,Check deposit,ACC00000049,ACC00000030,
TXN0000001044,4909.32,deposit,1768028683,2026-01-10,Debit card purchase,ACC00000016,ACC00000050,
TXN0000001045,203.7,withdrawal,1768173548,2026-01-12,Wire transfer,ACC00000057,ACC00000028,
TXN0000001046,38617.7,withdrawal,1762094239,2025-11-02,Check deposit,ACC00000128,ACC00000117,
TXN0000001047,30828.74,withdrawal,1768271054,2026-01-13,Check deposit,ACC00000129,ACC00000032,
TXN0000001048,490.76,deposit,1768421773,2026-01-14,Online payment,ACC00000097,ACC00000016,
TXN0000001049,18459.58,deposit,1768921820,2026-01-20,ACH transfer,ACC00000014,ACC00000047,
TXN0000001050,2630.4,transfer,1764868088,2025-12-04,Online payment,ACC00000101,ACC00000087,
TXN0000001051,1377.91,withdrawal,1762583938,2025-11-08,Debit card purchase,ACC00000073,ACC00000074,
TXN0000001052,11190.24,deposit,1765578648,2025-12-12,Wire transfer,ACC00000014,ACC00000079,
TXN0000001053,37668.09,deposit,1762619928,2025-11-08,ATM withdrawal,ACC00000056,ACC00000051,
TXN0000001054,463.73,deposit,1769175993,2026-01-23,Debit card purchase,ACC00000110,ACC00000044,
TXN0000001055,485.17,withdrawal,1762750990,2025-11-10,ATM withdrawal,ACC00000087,ACC00000113,
TXN0000001056,36130.77,withdrawal,1766947824,2025-12-28,Online payment,ACC00000078,ACC00000045,
TXN0000001057,319.84,withdrawal,1762469767,2025-11-06,Online payment,ACC00000098,ACC00000071,
TXN0000001058,3078.42,deposit,1767221594,2025-12-31,Debit card purchase,ACC00000131,ACC00000058,
TXN0000001059,24514.54,withdrawal,1762801020,2025-11-10,ACH transfer,ACC00000047,ACC00000100,
TXN0000001060,30022.71,transfer,1767919480,2026-01-09,ATM withdrawal,ACC00000048,ACC00000105,
TXN0000001061,41847.24,deposit,1762792100,2025-11-10,Online payment,ACC00000017,ACC00000134,
TXN0000001062,3628.47,deposit,1768051970,2026-01-10,ACH transfer,ACC00000031,ACC00000048,
TXN0000001063,329.79,deposit,1762485111,2025-11-07,Debit card purchase,ACC00000033,ACC00000054,
TXN0000001064,48969.64,withdrawal,1761827847,2025-10-30,ACH transfer,ACC00000077,ACC00000095,
TXN0000001065,30968.22,withdrawal,1764260572,2025-11-27,Debit card purchase,ACC00000133,ACC00000076,
TXN0000001066,347.09,withdrawal,1763289642,2025-11-16,Wire transfer,ACC00000131,ACC00000054,
TXN0000001067,1748.28,withdrawal,1762405402,2025-11-06,Check deposit,ACC00000035,ACC00000057,
TXN0000001068,874.64,deposit,1769138171,2026-01-23,Debit card purchase,ACC00000098,ACC00000042,
TXN0000001069,33490.39,withdrawal,1763325052,2025-11-16,Debit card purchase,ACC00000053,ACC00000019,
TXN0000001070,1190.71,transfer,1764773834,2025-12-03,Wire transfer,ACC00000131,ACC00000042,
TXN0000001071,71.06,deposit,1764388265,2025-11-29,Check deposit,ACC00000020,ACC00000071,
TXN0000001072,81.7,deposit,1764759946,2025-12-03,ATM withdrawal,ACC00000086,ACC00000070,
TXN0000001073,3777.47,withdrawal,1762570105,2025-11-08,Online payment,ACC00000027,ACC00000033,
